MNX_ID	Balance	EC	Source	kegg
MNXR132627	true	4.4.1.1;4.4.1.8	rxn00950	R01285
MNXR132638	true	2.3.2.7;3.5.1.1	rxn01083	R01485
MNXR132655	true	1.1.1;1.1.1.145;5.3.3.1	rxn01339	
MNXR132666	NA	2.4.1.1	rxn06096	R02111
MNXR132704	true	2.1.1.41	rxn02644	
MNXR132706	redox	1.14.11;1.14.11.12	rxn02698	R03807
MNXR132712	redox	1.17.3.2;1.2.3.1	rxn02859	
MNXR132715	ambiguous	2.5.1.41	rxn02903	
MNXR132717	NA	3.5.2.6	rxn06650	
MNXR132721	true	1.14.13.15	rxn03284	R04807
MNXR132725	true	2.1.1.127	rxn06871	R05179
MNXR132728	true	1.2.1.12;1.2.1.13;1.2.1.9	rxn11090	
MNXR132730	true	3.5.1.6	rxn03188	R04666
MNXR132731	true	2.7.8.13	rxn03903	R05629
MNXR132743	redox	1.3.1.77	rxn04396	R06541
MNXR132744	redox	1.3.1.77	rxn04397	R06542
MNXR132745	redox	1.3.1.77	rxn04398	R06543
MNXR132746	true	1.1.3.17;1.1.99.1	rxn00032	
MNXR132747	true	6.3.1.15	rxn04585	R06769
MNXR132755	true	1.2.1.19;1.2.1.24;1.2.1.3;1.2.1.5	rxn08111	
MNXR133762	true	2.3.1.29	rxn00273	
MNXR133769	redox	1.1.1.42	rxn05794	
MNXR133773	redox	1.11.1.1;1.6.5.2	rxn07251	R07358
MNXR133776	NA	2.4.1;2.4.1.94	rxn05837	
MNXR133778	NA	2.1.1.184;2.1.1.48	rxn07212	R07232
MNXR133783	true	2.4.1.203	rxn01527	R02118
MNXR134041	true	1.2.1;1.2.1.19;1.2.1.22;1.2.1.24;1.2.1.26;1.2.1.3;1.2.1.31;1.2.1.36;1.2.1.48;1.2.1.5;1.2.1.88	rxn09967	
MNXR134184	redox	1.11.1.13	rxn00008	R00011
MNXR134185	true	1.11.1.5	rxn00014	R00017
MNXR134186	redox	1.8.2.2	rxn00023	R00029
MNXR134187	true		rxn00037	R00047
MNXR134188	true	4.2.2.6	rxn00047	R00064
MNXR134189	true		rxn00050	
MNXR134190	true	1.14.99.1	rxn00053	
MNXR134191	true	1.9.3.1	rxn00058	R00081
MNXR134192	redox	1.10.3.2	rxn00059	
MNXR134193	true	1.16.1.3	rxn00072	R00097
MNXR134194	true		rxn00073	
MNXR134195	true	1.16.1.4	rxn00074	R00099
MNXR134196	NA	1.6.2.4	rxn00079	R00106
MNXR134197	true	1.16.1.5	rxn00080	R00107
MNXR134198	true		rxn00081	
MNXR134199	redox	1.14.13.39	rxn00082	
MNXR134200	ambiguous		rxn00091	
MNXR134201	NA	1.14.13.35	rxn00110	
MNXR134202	NA	1.14.13.35	rxn00111	
MNXR134203	ambiguous		rxn00112	
MNXR134204	ambiguous		rxn00115	R00152
MNXR134205	ambiguous		rxn00261	
MNXR134213	true	1.4.2.1	rxn00267	R00364
MNXR134214	ambiguous		rxn00277	
MNXR134215	true		rxn00281	
MNXR134216	NA		rxn00296	
MNXR134217	ambiguous		rxn00349	
MNXR134218	ambiguous		rxn00353	
MNXR134219	true	1.8.2.1	rxn00378	R00528
MNXR134220	true	2.4.2.31	rxn00397	
MNXR134221	redox	1.14.13.39	rxn00399	
MNXR134222	redox	1.4.99.3	rxn00431	
MNXR134223	true	1.3.2.3	rxn00443	R00640
MNXR134224	ambiguous		rxn00447	R00645
MNXR134225	redox	1.11.1.7	rxn00496	R00698
MNXR134226	true		rxn00535	
MNXR134227	redox	1.13.11.18	rxn00565	R00781
MNXR134228	redox	1.7.2.1	rxn00567	R00783
MNXR134229	ambiguous		rxn00574	
MNXR134230	redox	1.14.12.10	rxn00590	
MNXR134231	true	1.3.1.25	rxn00591	
MNXR134232	redox	1.14.13.31	rxn00597	
MNXR134233	true	2.3.1.37	rxn00600	
MNXR134234	true	1.1.2.2	rxn00626	R00865
MNXR134235	true	6.3.2.11	rxn00659	R00910
MNXR134236	true	6.3.2.11	rxn00661	R00912
MNXR134237	true		rxn00663	
MNXR134238	ambiguous		rxn00666	
MNXR134239	ambiguous	2.3.1.94	rxn00667	
MNXR134240	ambiguous		rxn00681	
MNXR134241	redox	1.5.1.3	rxn00685	R00937
MNXR134242	redox	1.5.1.3	rxn00687	R00940
MNXR134243	ambiguous	6.3.2.17	rxn00689	R00942
MNXR134244	ambiguous		rxn00733	
MNXR134245	true		rxn00734	
MNXR134246	true	4.4.1.1	rxn00742	R01001
MNXR134247	ambiguous		rxn00750	
MNXR134248	ambiguous	4.5.1.2	rxn00759	
MNXR134249	ambiguous		rxn00760	
MNXR134250	redox	1.14.12.13	rxn00761	
MNXR134251	true	4.2.1.30	rxn00769	R01048
MNXR134252	redox	1.1.1.21	rxn00809	
MNXR134253	redox	1.1.1.21	rxn00811	
MNXR134254	redox	1.7.99.4	rxn00820	
MNXR134255	NA		rxn00828	
MNXR134256	true	2.7.1.64	rxn00878	R01182
MNXR134257	true	1.1.1.240	rxn00893	R01202
MNXR134258	ambiguous	3.8.1.6	rxn00969	
MNXR134259	true	3.7.1.2	rxn00993	R01364
MNXR134260	ambiguous		rxn01047	R01438
MNXR134261	true	2.7.1.85	rxn01049	R01441
MNXR134262	true	1.1.99.18	rxn01050	R01442
MNXR134263	true	3.2.1.74	rxn01051	R01444
MNXR134264	true	5.1.3.11	rxn01052	R01445
MNXR134265	true		rxn01059	
MNXR134266	true	1.14.15.6	rxn01061	
MNXR134267	true	2.5.1.17	rxn08194	R01492
MNXR134268	NA	2.4.1.47	rxn01090	R01500
MNXR134269	NA	3.2.1.46	rxn01091	R03617
MNXR134270	true	6.3.2.14	rxn01097	
MNXR134271	true	6.3.2.14	rxn01098	
MNXR134272	NA		rxn01120	
MNXR134273	true	3.1.6.3	rxn01170	R00534
MNXR134274	true	5.1.3.3	rxn01171	R01602
MNXR134275	true	4.1.2.13;4.1.2.29	rxn01176	R05378
MNXR134276	ambiguous		rxn01178	
MNXR134277	true	1.2.1.44	rxn01181	R01615
MNXR134278	true	2.3.1.64	rxn01183	R01617
MNXR134279	true	3.2.1.23	rxn01228	R01679
MNXR134280	ambiguous	2.7.1.33	rxn02162	
MNXR134344	NA	1.9.6.1	rxn02205	
MNXR134345	true		rxn02225	
MNXR134346	true		rxn02233	
MNXR134347	true	1.14.11.23	rxn02241	R03126
MNXR134348	ambiguous		rxn02252	R03141
MNXR134349	NA	1.2.2.2	rxn02253	R03145
MNXR134350	NA	2.7.1.62	rxn02255	R03148
MNXR134351	true	4.1.2.34	rxn02481	R03465
MNXR134366	NA	3.2.1.18	rxn02821	R04018
MNXR134406	NA	3.2.1.22	rxn02822	R04019
MNXR134407	ambiguous	2.3.1.118	rxn02825	R08386
MNXR134408	ambiguous		rxn02838	
MNXR134409	ambiguous		rxn02846	
MNXR134410	ambiguous		rxn02856	
MNXR134411	ambiguous	3.2.1.147	rxn02865	R04094
MNXR134412	ambiguous	3.8.1.7	rxn02870	
MNXR134413	ambiguous	3.5.1.28	rxn02875	R04112
MNXR134414	true		rxn02885	R04134
MNXR134415	true	1.1.1.145;5.3.3.1	rxn02906	
MNXR134416	true	2.6.1.18	rxn02925	R04187
MNXR134417	true	1.3.1.26	rxn02928	R04198
MNXR134418	true	1.3.1.26	rxn02929	R04199
MNXR134419	true	2.3.1.93	rxn02935	R04205
MNXR134420	ambiguous	6.3.2.5	rxn02954	
MNXR134422	ambiguous	2.4.2.20	rxn03019	R04346
MNXR134433	true	2.7.1.92	rxn03023	R05661
MNXR134434	ambiguous	6.3.2.27	rxn03028	
MNXR134435	true	3.1.4.45	rxn03036	R04373
MNXR134436	ambiguous	2.1.1.90	rxn03044	
MNXR134437	true	1.1.1.229	rxn03045	R04387
MNXR134438	ambiguous		rxn03054	
MNXR134439	true	1.1.1.86	rxn03068	R04440
MNXR134440	true	1.5.1.12	rxn03072	R04445
MNXR134441	true	1.2.1.45	rxn03078	R04453
MNXR134442	ambiguous		rxn03081	R04458
MNXR134443	true	1.14.13.41	rxn03082	R04460
MNXR134444	redox	1.11.1.14	rxn03083	
MNXR134445	true	5.3.3.10	rxn03092	R04482
MNXR134446	ambiguous		rxn03096	
MNXR134447	NA	3.1.1.5	rxn03102	
MNXR134448	ambiguous		rxn03103	
MNXR134449	ambiguous	4.2.1.92	rxn03115	R04521
MNXR134450	true	1.14.13.8	rxn03117	
MNXR134451	ambiguous		rxn03118	R04524
MNXR134452	true	3.2.1.110	rxn03121	R04527
MNXR134453	true	5.2.1.6	rxn03125	R04538
MNXR134454	NA	2.4.1.87	rxn03158	
MNXR134455	ambiguous	2.4.99.10	rxn03180	R04656
MNXR134459	redox	1.14.18.1	rxn03209	
MNXR134467	ambiguous		rxn03225	
MNXR134468	NA	3.5.1.76	rxn03232	R04727
MNXR134469	NA	4.2.3.12	rxn03237	
MNXR134470	true	1.1.1.146	rxn03255	R04757
MNXR134471	ambiguous		rxn03257	
MNXR134472	ambiguous		rxn03262	
MNXR134473	true	1.1.1.133	rxn03269	
MNXR134474	ambiguous		rxn03276	R04787
MNXR134475	true		rxn03279	
MNXR134476	NA		rxn03280	R04795
MNXR134477	ambiguous	2.3.1.16	rxn03288	R04811
MNXR134478	ambiguous	2.3.1.65	rxn03298	
MNXR134479	true	1.1.1.146	rxn03309	R04839
MNXR134480	true	1.1.1.53	rxn03313	R04844
MNXR134481	true	1.14.15.4	rxn03318	
MNXR134482	true	1.1.1.145;5.3.3.1	rxn03319	
MNXR134483	true	1.14.15.6	rxn03321	
MNXR134484	true	1.14.15.6	rxn03322	
MNXR134485	ambiguous		rxn03332	
MNXR134486	ambiguous		rxn03348	
MNXR134487	ambiguous		rxn03349	
MNXR134488	true	2.4.1.159	rxn03351	R04900
MNXR134489	redox	1.2.3.1	rxn03355	
MNXR134490	redox	1.8.99.2	rxn03371	
MNXR134491	ambiguous		rxn03376	
MNXR134492	ambiguous	2.5.1.48	rxn03382	R04945
MNXR134493	NA	2.5.1.48	rxn03383	R04946
MNXR134494	ambiguous		rxn03385	R04975
MNXR134495	ambiguous		rxn03386	
MNXR134496	ambiguous	3.2.1.31	rxn03387	
MNXR134497	ambiguous		rxn03398	
MNXR134498	ambiguous		rxn03420	
MNXR134504	true	1.5.1.12;1.5.99.8	rxn03424	R05051
MNXR134505	true	2.6.1.21	rxn03426	R05053
MNXR134506	true	1.1.1.86	rxn03435	R05068
MNXR134507	true	1.1.1.86;5.4.99.3	rxn03436	R05069
MNXR134508	true	4.2.1.9	rxn03437	R05070
MNXR134509	true		rxn03444	
MNXR134510	ambiguous		rxn03451	
MNXR134511	ambiguous		rxn03454	
MNXR134512	true		rxn03457	
MNXR134513	ambiguous		rxn03475	R05126
MNXR134514	ambiguous		rxn03476	R05127
MNXR134515	true		rxn03486	R05138
MNXR134516	true	1.1.1.251	rxn03489	R05147
MNXR134517	true	1.14.13.100;1.14.13.60	rxn03499	R07372
MNXR134518	ambiguous	2.3.1.85	rxn03515	
MNXR134519	true		rxn03518	
MNXR134520	ambiguous		rxn03520	
MNXR134521	ambiguous		rxn03521	
MNXR134522	ambiguous		rxn03522	
MNXR134523	true	2.8.1.2	rxn03524	
MNXR134524	NA		rxn03664	
MNXR134543	ambiguous		rxn04552	
MNXR134735	ambiguous		rxn04553	
MNXR134736	ambiguous		rxn04554	
MNXR134737	ambiguous		rxn04566	R06735
MNXR134738	ambiguous		rxn04570	
MNXR134739	ambiguous		rxn04573	R06742
MNXR134740	true		rxn04575	
MNXR134741	true		rxn04577	R06750
MNXR134742	ambiguous		rxn04583	
MNXR134743	true		rxn04592	R06777
MNXR134744	true		rxn04593	R06778
MNXR134745	ambiguous		rxn04594	
MNXR134746	true	2.3.1.116	rxn04612	R06797
MNXR134747	true	2.1.1.155	rxn04622	R06807
MNXR134748	true	2.4.1.234	rxn04623	R06808
MNXR134749	true	2.4.1.239	rxn04627	R06812
MNXR134750	true	2.4.2.35	rxn04629	R06814
MNXR134751	ambiguous	5.5.1.7	rxn04655	
MNXR134752	ambiguous		rxn04656	
MNXR134753	true		rxn04657	
MNXR134754	true		rxn04658	
MNXR134755	true		rxn04659	
MNXR134756	ambiguous		rxn04665	
MNXR134757	true		rxn04674	R06859
MNXR134758	true	2.5.1.64;4.1.1.71;4.1.3.-	rxn04675	R06860
MNXR134759	ambiguous		rxn04689	R06880
MNXR134760	true		rxn04696	R06887
MNXR134761	true	1.14.13.93	rxn04981	R07202
MNXR134786	redox	1.17.5.1	rxn04999	R07222
MNXR134787	ambiguous	2.3.1.161	rxn05017	
MNXR134788	ambiguous	2.3.1.165	rxn05019	
MNXR134789	ambiguous	2.3.1.170	rxn05020	
MNXR134790	true	2.4.1.54	rxn05021	R07257
MNXR134791	true	2.4.1.231	rxn05026	R07265
MNXR134792	true	2.5.1.17	rxn05029	R07268
MNXR134793	true	4.2.1.104	rxn05063	R07315
MNXR134794	NA	1.8.3.2	rxn05764	R00057
MNXR135028	NA		rxn05768	
MNXR135029	ambiguous	3.4.11.5	rxn05776	R00135
MNXR135030	NA	2.7.3.8	rxn05777	
MNXR135031	true	1.18.6.1	rxn05780	
MNXR135032	NA		rxn05785	
MNXR135033	NA		rxn05789	
MNXR135034	ambiguous		rxn05793	R00263
MNXR135035	true	1.7.2.1	rxn05795	R00280
MNXR135036	ambiguous	2.4.1.11;2.4.1.12;2.4.1.183;2.4.1.34	rxn05800	R00292
MNXR135037	true	1.7.99.7	rxn05801	R00294
MNXR135038	ambiguous	3.2.1.10;3.2.1.106;3.2.1.3;3.2.1.33;3.2.1.39;3.2.1.58;3.2.1.74;3.2.1.84	rxn05807	R00308
MNXR135039	true	1.14.99.3	rxn05808	R00311
MNXR135040	NA		rxn05809	R00312
MNXR135041	NA		rxn05810	R00313
MNXR135042	NA		rxn05811	R00314
MNXR135043	true	1.2.99.6	rxn05812	R00326
MNXR135044	ambiguous	2.7.7.7	rxn05816	R00375
MNXR135045	ambiguous	2.7.7.7	rxn05817	R00376
MNXR135046	ambiguous	2.7.7.7	rxn05818	R00377
MNXR135047	ambiguous	2.7.7.7	rxn05819	R00378
MNXR135048	ambiguous	2.7.7.31;2.7.7.49;2.7.7.7	rxn05820	
MNXR135049	NA	6.2.1.2	rxn05829	R00389
MNXR135050	false	1.3.99.13;1.3.99.3	rxn05832	R00392
MNXR135051	NA	6.2.1.10	rxn05834	R00394
MNXR135052	ambiguous	2.7.7.19;2.7.7.25;2.7.7.48;2.7.7.6	rxn05840	R00435
MNXR135053	ambiguous	2.7.7.8	rxn05842	R00437
MNXR135054	ambiguous	2.7.7.8	rxn05843	R00438
MNXR135055	ambiguous	2.7.7.8	rxn05844	R00439
MNXR135056	ambiguous	2.7.7.8	rxn05845	R00440
MNXR135057	ambiguous	2.7.7.6	rxn05846	R00441
MNXR135058	ambiguous	2.7.7.21;2.7.7.6	rxn05847	R00442
MNXR135059	ambiguous	2.7.7.52;2.7.7.6	rxn05848	R00443
MNXR135060	true		rxn05888	
MNXR135074	NA	1.7.2.1	rxn05889	R00784
MNXR135075	NA	1.7.2.1	rxn05890	R00785
MNXR135076	true	1.1.99.4;1.1.99.5	rxn05900	
MNXR135077	NA	1.8.7.1	rxn05902	R00859
MNXR135078	true	1.8.99.1	rxn05904	R00861
MNXR135079	ambiguous	3.2.1.26;3.2.1.80	rxn05906	
MNXR135080	ambiguous	2.4.1.32	rxn05907	R00890
MNXR135081	true	3.1.3.51	rxn05912	R01003
MNXR135082	true	2.7.1.108	rxn05920	R01018
MNXR135083	true	2.3.1.21	rxn05926	
MNXR135084	NA	2.1.1.66	rxn06024	R01675
MNXR135117	ambiguous	3.2.1.55	rxn06036	R01762
MNXR135118	true		rxn06048	
MNXR135119	ambiguous	2.4.1.1;2.4.1.30;2.4.1.49;2.4.1.97	rxn06049	R01821
MNXR135120	ambiguous	2.4.1.125;2.4.1.4;2.4.1.5	rxn06050	R01823
MNXR135121	NA	5.4.99.15	rxn06051	R01824
MNXR135122	true	1.3.99.6	rxn06054	
MNXR135123	true	1.18.6.1	rxn06055	
MNXR135124	ambiguous		rxn06063	R01966
MNXR135125	ambiguous	3.2.1.15;3.2.1.67	rxn06064	R01982
MNXR135126	NA	1.18.1.4	rxn06072	R02002
MNXR135127	ambiguous		rxn06073	
MNXR135128	true	4.2.3.14	rxn06074	
MNXR135129	NA	3.2.1.1	rxn06093	R02108
MNXR135130	NA	3.2.1.33	rxn06094	R02109
MNXR135131	NA	2.4.1.18	rxn06095	R02110
MNXR135132	NA	3.2.1.2	rxn06097	R02112
MNXR135133	NA	1.14.99.10	rxn06102	R02130
MNXR135134	NA	1.14.99.9	rxn06103	R02131
MNXR135135	true	2.3.1.123	rxn06104	R02138
MNXR135136	true	1.10.2.2	rxn06106	R02161
MNXR135137	NA		rxn06107	
MNXR135138	true	1.6.5.3	rxn06108	R02163
MNXR135139	true	1.3.5.1	rxn06109	R02164
MNXR135140	true	1.7.99.4	rxn12296	R02165
MNXR135141	redox	1.6.5.3	rxn06111	R02166
MNXR135142	ambiguous	3.5.1.11	rxn06112	R02170
MNXR135143	ambiguous	2.1.1.114	rxn06113	R02175
MNXR135144	ambiguous	2.8.2.17;2.8.2.33	rxn06115	R02181
MNXR135146	ambiguous	2.7.1.130;2.7.4.1	rxn06117	R02184
MNXR135147	ambiguous	2.7.1.63	rxn06118	R02185
MNXR135148	true	2.7.4.20	rxn06119	R02186
MNXR135149	ambiguous	2.7.1.63	rxn06120	R02187
MNXR135150	ambiguous	2.7.4.17	rxn06121	R02188
MNXR135151	NA	3.5.1.81	rxn06125	R02192
MNXR135152	true	1.14.99.9	rxn06128	R02211
MNXR135153	true	1.14.99.10	rxn06130	R02213
MNXR135154	true	1.3.99.6	rxn06132	R02215
MNXR135155	NA	1.14.15.4	rxn06133	R02218
MNXR135156	true		rxn06146	
MNXR135157	NA	1.14.15.3	rxn06148	R02281
MNXR135158	ambiguous		rxn06150	
MNXR135159	NA	3.5.1.41	rxn06151	
MNXR135160	ambiguous	3.2.1.14	rxn06152	R02334
MNXR135161	ambiguous	2.4.1.16	rxn06153	R02335
MNXR135162	ambiguous	3.2.1.15	rxn06156	R02360
MNXR135163	ambiguous	3.1.1.11	rxn06158	
MNXR135164	NA	1.6.5.5	rxn06159	
MNXR135165	NA	1.14.11.1	rxn06162	
MNXR135166	ambiguous	2.4.1.21	rxn06165	R02421
MNXR135167	ambiguous		rxn06169	R02460
MNXR135168	ambiguous	4.2.2.1	rxn06170	R02465
MNXR135169	NA	4.4.1.17	rxn06171	R02480
MNXR135170	true	1.3.99.7	rxn06172	R02488
MNXR135171	redox	1.7.99.7	rxn06173	
MNXR135172	true	1.3.99.5	rxn06174	R02497
MNXR135173	true	1.3.99.6	rxn06175	
MNXR135174	true		rxn06187	R02600
MNXR135175	redox	1.2.1.50	rxn06192	R02620
MNXR135176	true	1.3.99.6	rxn06203	R02642
MNXR135177	NA	1.3.99.5	rxn06204	R02643
MNXR135178	redox	1.11.1.6	rxn06212	R02670
MNXR135179	NA		rxn06213	R02671
MNXR135180	NA	1.17.99.1	rxn06214	
MNXR135181	NA	1.14.15.4	rxn06229	R02725
MNXR135182	NA	1.14.15.4	rxn06230	R02726
MNXR135183	true	2.7.1.69	rxn06231	R02738
MNXR135184	NA	2.7.1.69	rxn06241	
MNXR135185	NA	1.8.4.2	rxn06256	
MNXR135186	ambiguous		rxn06259	
MNXR135187	NA	3.2.1.132	rxn06260	R02833
MNXR135188	true	1.14.99.10	rxn06261	R02838
MNXR135189	NA	1.14.15.4	rxn06262	R02843
MNXR135190	NA	1.1.1.121	rxn06263	R02847
MNXR135191	ambiguous	2.6.1.21	rxn06264	
MNXR135192	NA	1.14.15.3	rxn06268	R02879
MNXR135193	ambiguous	3.2.1.4;3.2.1.91	rxn06271	R02886
MNXR135194	ambiguous	3.2.1.21	rxn06272	R02887
MNXR135195	ambiguous	2.4.1.29	rxn06273	R02890
MNXR135196	ambiguous		rxn06276	
MNXR135197	NA		rxn06277	R02912
MNXR135198	ambiguous	2.8.2.11;2.8.2.21	rxn06411	R03553
MNXR135242	NA		rxn06413	
MNXR135243	redox	1.8.1.2	rxn06418	
MNXR135244	false	1.8.99.1	rxn06419	
MNXR135245	NA	1.8.7.1	rxn06422	R03600
MNXR135246	NA		rxn06424	R03611
MNXR135247	ambiguous	6.3.2.22	rxn06425	R03613
MNXR135248	NA		rxn06430	
MNXR135249	NA	1.1.4.1	rxn06431	R03645
MNXR135250	true	1.3.1.71	rxn06450	
MNXR135251	NA	1.3.7.4	rxn06451	R03678
MNXR135252	NA	2.4.1.205	rxn06452	R03679
MNXR135253	NA	1.14.99.3	rxn06455	R03683
MNXR135254	NA		rxn06456	R03684
MNXR135255	true	4.2.2.3	rxn06460	
MNXR135256	true	1.3.99.6	rxn06463	R03714
MNXR135257	true		rxn06464	R03724
MNXR135258	NA	1.3.99.4	rxn06471	R03748
MNXR135259	NA	2.3.2.3	rxn06481	R03771
MNXR135260	true	1.14.99.9	rxn06482	R03783
MNXR135261	true	1.14.99.10	rxn06483	R03784
MNXR135262	true	3.5.1.3	rxn06489	R03804
MNXR135263	NA	2.3.2.6	rxn06491	R03813
MNXR135264	ambiguous		rxn06494	
MNXR135265	true	1.10.99.1	rxn06495	
MNXR135266	true		rxn06497	
MNXR135267	true		rxn06498	
MNXR135268	true		rxn06501	R03833
MNXR135269	NA	2.7.1.61	rxn06504	
MNXR135270	true	1.14.99.10	rxn06505	R03849
MNXR135271	true	1.3.99.6	rxn06506	
MNXR135272	NA	1.14.15.4	rxn06507	R03851
MNXR135273	NA	2.3.2.8	rxn06511	
MNXR135274	NA	2.6.99.1	rxn06519	
MNXR135275	NA	1.14.99.21	rxn06521	R03907
MNXR135276	true	2.3.1.57	rxn06523	R03910
MNXR135277	true	2.3.2.2	rxn06528	R03916
MNXR135278	ambiguous	2.8.2.23	rxn06572	
MNXR135291	NA	2.4.1.109	rxn06575	
MNXR135292	true	2.4.1.69	rxn06581	R04081
MNXR135293	ambiguous	2.7.8.14	rxn06583	R04083
MNXR135294	true	1.3.99.10	rxn06585	R04096
MNXR135295	NA	1.14.15.2	rxn06589	R04102
MNXR135296	ambiguous	5.1.3.19	rxn06590	R04104
MNXR135297	true		rxn06593	
MNXR135298	NA		rxn06599	R04124
MNXR135299	NA		rxn06605	R04155
MNXR135300	true		rxn06609	R04160
MNXR135301	ambiguous	2.4.2.30	rxn06612	R04176
MNXR135302	true		rxn06613	
MNXR135303	true	2.3.1.108	rxn06616	R04192
MNXR135304	ambiguous	2.4.1.10;2.4.1.9	rxn06618	R04194
MNXR135305	ambiguous	1.2.4.4	rxn06621	R04225
MNXR135306	NA		rxn06622	
MNXR135307	NA	2.3.1.83	rxn06623	R04227
MNXR135308	NA	1.4.3.13	rxn06625	R04239
MNXR135309	ambiguous	6.3.2.17	rxn06627	
MNXR135310	ambiguous	3.4.19.9	rxn06628	R04242
MNXR135311	NA		rxn06629	
MNXR135312	true	2.7.4.13	rxn06630	R04267
MNXR135313	NA		rxn06637	
MNXR135314	NA		rxn06646	R04313
MNXR135315	true	3.6.1.30	rxn06668	R04368
MNXR135321	true	6.3.2.16	rxn06669	R04369
MNXR135322	NA	3.1.3.36	rxn06682	R04404
MNXR135323	true	2.3.1.152	rxn06685	
MNXR135324	NA	1.5.5.1	rxn06692	R04433
MNXR135325	true	1.14.99.29	rxn06693	R04437
MNXR135326	NA	4.6.1.14	rxn06697	
MNXR135327	NA	4.2.1.61	rxn06698	R04462
MNXR135328	true	3.2.1.22	rxn06701	R04470
MNXR135329	true	2.4.1.184	rxn06702	R04472
MNXR135330	NA	2.4.1.180	rxn06705	R04477
MNXR135331	NA	2.4.1.141	rxn06709	R04494
MNXR135332	true		rxn06711	R04500
MNXR135333	NA	2.4.1.142	rxn06712	R04502
MNXR135334	ambiguous		rxn06714	
MNXR135335	ambiguous	2.4.1.129	rxn06718	R04519
MNXR135336	NA		rxn06747	
MNXR135345	NA		rxn06761	
MNXR135347	true		rxn06762	R04667
MNXR135348	ambiguous	2.9.1.1	rxn06765	
MNXR135349	true		rxn06891	R05255
MNXR135414	true		rxn06892	R05260
MNXR135415	true	1.3.99.20	rxn06896	
MNXR135416	false	2.4.1.212	rxn06899	
MNXR135417	true		rxn06902	
MNXR135418	true		rxn06903	
MNXR135419	true	1.14.12.12	rxn06913	
MNXR135420	ambiguous	1.14.12.12	rxn06914	
MNXR135421	NA		rxn06915	
MNXR135422	NA		rxn06916	
MNXR135423	NA		rxn06919	
MNXR135424	ambiguous		rxn06921	R05488
MNXR135425	NA		rxn06922	R05489
MNXR135426	NA		rxn06923	R05490
MNXR135427	NA		rxn06924	R05491
MNXR135428	true		rxn06925	R05494
MNXR135429	true		rxn06939	R05583
MNXR135430	ambiguous	2.5.1.11	rxn06941	
MNXR135431	ambiguous	2.1.1.64	rxn06942	
MNXR135432	ambiguous		rxn06943	R05617
MNXR135433	true		rxn06944	R05619
MNXR135434	ambiguous	3.2.1.65	rxn06945	
MNXR135435	NA		rxn06946	R05625
MNXR135436	NA	1.15.1.2	rxn06958	R05743
MNXR135437	NA	1.20.98.1	rxn06963	
MNXR135438	NA	2.7.1.154	rxn06972	R05795
MNXR135439	NA	3.1.1.76	rxn06973	R05796
MNXR135440	NA	3.1.1.75	rxn06974	R05797
MNXR135441	true		rxn06979	R05815
MNXR135442	NA	1.3.7.5	rxn06980	R05817
MNXR135443	NA	1.18.1.3	rxn06990	R05875
MNXR135444	ambiguous	3.5.1.41;3.5.1.89	rxn06997	
MNXR135445	ambiguous		rxn06998	
MNXR135446	ambiguous		rxn06999	
MNXR135447	ambiguous	3.2.1.49;3.2.1.52	rxn07001	
MNXR135448	true	2.7.8.15	rxn07002	
MNXR135449	true	2.4.1.119	rxn07003	
MNXR135450	ambiguous	3.2.1.113	rxn07005	
MNXR135451	ambiguous	3.2.1.114	rxn07006	
MNXR135452	ambiguous	3.2.1.18	rxn07009	
MNXR135453	ambiguous	3.2.1.22;3.2.1.23	rxn07011	
MNXR135454	ambiguous	2.4.1.7	rxn07013	
MNXR135455	ambiguous	2.4.1.64;2.4.1.8	rxn07015	
MNXR135456	ambiguous	2.4.1.216	rxn07018	
MNXR135457	NA	2.4.1.199	rxn07019	R06046
MNXR135458	ambiguous	2.4.1.20;2.4.1.31	rxn07023	
MNXR135459	ambiguous	2.4.1.211	rxn07024	
MNXR135460	ambiguous	2.4.1.139	rxn07026	
MNXR135461	NA	2.4.1.199	rxn07031	
MNXR135462	ambiguous	3.2.1.10;3.2.1.20;3.2.1.28;3.2.1.74	rxn07034	
MNXR135463	ambiguous	3.2.1.20	rxn07037	
MNXR135464	ambiguous	3.2.1.108;3.2.1.20;3.2.1.23	rxn07039	
MNXR135465	ambiguous	3.2.1.21	rxn07040	
MNXR135466	ambiguous	3.2.1.22	rxn07041	
MNXR135467	ambiguous	3.2.1.23	rxn07043	R01105
MNXR135468	ambiguous	3.2.1.26	rxn07045	
MNXR135469	ambiguous	3.2.1.85	rxn07047	
MNXR135470	ambiguous	3.2.1.122;3.2.1.86;3.2.1.93	rxn07049	
MNXR135471	ambiguous	3.2.1.63	rxn07051	
MNXR135472	NA	1.4.3.10;1.4.3.12;1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.4.3.8	rxn07055	R06133
MNXR135473	NA	3.5.4.1;3.5.4.11;3.5.4.12;3.5.4.13;3.5.4.14;3.5.4.15;3.5.4.17;3.5.4.18;3.5.4.2;3.5.4.20;3.5.4.21;3.5.4.23;3.5.4.24;3.5.4.3;3.5.4.4;3.5.4.5;3.5.4.6;3.5.4.7;3.5.4.8	rxn07058	R06137
MNXR135474	ambiguous	3.2.1.110	rxn07060	
MNXR135475	ambiguous	3.2.1.52	rxn07061	
